	rt (min)		(+)	(-)	neutral mass	formula	name		area	polarity	group	group
128	17.64	0.07	292.021	215.0334				YE_S_3	21053	both	YE_S	YE_Syn
128	17.64	0.07	292.021	215.0334				YE_S_4	26804	both	YE_S	YE_Syn
128	17.64	0.07	292.021	215.0334				SE_C_1		both	SE_C	SE_Ctr
128	17.64	0.07	292.021	215.0334				SE_C_2		both	SE_C	SE_Ctr
128	17.64	0.07	292.021	215.0334				SE_C_3		both	SE_C	SE_Ctr
128	17.64	0.07	292.021	215.0334				SE_C_4		both	SE_C	SE_Ctr
128	17.64	0.07	292.021	215.0334				SE_S_1		both	SE_S	SE_Syn
128	17.64	0.07	292.021	215.0334				SE_S_2		both	SE_S	SE_Syn
128	17.64	0.07	292.021	215.0334				SE_S_3		both	SE_S	SE_Syn
128	17.64	0.07	292.021	215.0334				SE_S_4		both	SE_S	SE_Syn
129	18.12	0.13	212.0408	270.0471				Min_C_1		both	Min_C	Min_Ctr
129	18.12	0.13	212.0408	270.0471				Min_C_2		both	Min_C	Min_Ctr
129	18.12	0.13	212.0408	270.0471				Min_C_3		both	Min_C	Min_Ctr
129	18.12	0.13	212.0408	270.0471				Min_C_4		both	Min_C	Min_Ctr
129	18.12	0.13	212.0408	270.0471				Min_S_1		both	Min_S	Min_Syn
129	18.12	0.13	212.0408	270.0471				Min_S_2		both	Min_S	Min_Syn
129	18.12	0.13	212.0408	270.0471				Min_S_3		both	Min_S	Min_Syn
129	18.12	0.13	212.0408	270.0471				Min_S_4		both	Min_S	Min_Syn
129	18.12	0.13	212.0408	270.0471				MEBM_C_1	288296	both	MEBM_C	MEBM_Ctr
129	18.12	0.13	212.0408	270.0471				MEBM_C_2	353978	both	MEBM_C	MEBM_Ctr
129	18.12	0.13	212.0408	270.0471				MEBM_C_3	410644	both	MEBM_C	MEBM_Ctr
129	18.12	0.13	212.0408	270.0471				MEBM_C_4	382790	both	MEBM_C	MEBM_Ctr
129	18.12	0.13	212.0408	270.0471				MEBM_S_1	376357	both	MEBM_S	MEBM_Syn
129	18.12	0.13	212.0408	270.0471				MEBM_S_2	430270	both	MEBM_S	MEBM_Syn
129	18.12	0.13	212.0408	270.0471				MEBM_S_3	333235	both	MEBM_S	MEBM_Syn
129	18.12	0.13	212.0408	270.0471				MEBM_S_4	414086	both	MEBM_S	MEBM_Syn
129	18.12	0.13	212.0408	270.0471				YE_C_1	161635	both	YE_C	YE_Ctr
129	18.12	0.13	212.0408	270.0471				YE_C_2	146199	both	YE_C	YE_Ctr
129	18.12	0.13	212.0408	270.0471				YE_C_3	142777	both	YE_C	YE_Ctr
129	18.12	0.13	212.0408	270.0471				YE_C_4	137049	both	YE_C	YE_Ctr
129	18.12	0.13	212.0408	270.0471				YE_S_1	125590	both	YE_S	YE_Syn
129	18.12	0.13	212.0408	270.0471				YE_S_2	150510	both	YE_S	YE_Syn
129	18.12	0.13	212.0408	270.0471				YE_S_3	136097	both	YE_S	YE_Syn
129	18.12	0.13	212.0408	270.0471				YE_S_4	111250	both	YE_S	YE_Syn
129	18.12	0.13	212.0408	270.0471				SE_C_1		both	SE_C	SE_Ctr
129	18.12	0.13	212.0408	270.0471				SE_C_2		both	SE_C	SE_Ctr
129	18.12	0.13	212.0408	270.0471				SE_C_3		both	SE_C	SE_Ctr
129	18.12	0.13	212.0408	270.0471				SE_C_4		both	SE_C	SE_Ctr
129	18.12	0.13	212.0408	270.0471				SE_S_1		both	SE_S	SE_Syn
129	18.12	0.13	212.0408	270.0471				SE_S_2		both	SE_S	SE_Syn
129	18.12	0.13	212.0408	270.0471				SE_S_3		both	SE_S	SE_Syn
129	18.12	0.13	212.0408	270.0471				SE_S_4		both	SE_S	SE_Syn
130	18.22	0.21	173.0298	171.0132				Min_C_1	14958	both	Min_C	Min_Ctr
130	18.22	0.21	173.0298	171.0132				Min_C_2	29280	both	Min_C	Min_Ctr
130	18.22	0.21	173.0298	171.0132				Min_C_3	12707	both	Min_C	Min_Ctr
130	18.22	0.21	173.0298	171.0132				Min_C_4	16056	both	Min_C	Min_Ctr
130	18.22	0.21	173.0298	171.0132				Min_S_1	22188	both	Min_S	Min_Syn
130	18.22	0.21	173.0298	171.0132				Min_S_2	22490	both	Min_S	Min_Syn
130	18.22	0.21	173.0298	171.0132				Min_S_3	19218	both	Min_S	Min_Syn
130	18.22	0.21	173.0298	171.0132				Min_S_4	25162	both	Min_S	Min_Syn
130	18.22	0.21	173.0298	171.0132				MEBM_C_1	9191	both	MEBM_C	MEBM_Ctr
130	18.22	0.21	173.0298	171.0132				MEBM_C_2	66292	both	MEBM_C	MEBM_Ctr
130	18.22	0.21	173.0298	171.0132				MEBM_C_3	14305	both	MEBM_C	MEBM_Ctr
130	18.22	0.21	173.0298	171.0132				MEBM_C_4	18094	both	MEBM_C	MEBM_Ctr
130	18.22	0.21	173.0298	171.0132				MEBM_S_1	20310	both	MEBM_S	MEBM_Syn
130	18.22	0.21	173.0298	171.0132				MEBM_S_2	47362	both	MEBM_S	MEBM_Syn
130	18.22	0.21	173.0298	171.0132				MEBM_S_3	13820	both	MEBM_S	MEBM_Syn
130	18.22	0.21	173.0298	171.0132				MEBM_S_4	22990	both	MEBM_S	MEBM_Syn
130	18.22	0.21	173.0298	171.0132				YE_C_1	176247	both	YE_C	YE_Ctr
130	18.22	0.21	173.0298	171.0132				YE_C_2	155249	both	YE_C	YE_Ctr
130	18.22	0.21	173.0298	171.0132				YE_C_3	237740	both	YE_C	YE_Ctr
130	18.22	0.21	173.0298	171.0132				YE_C_4	172446	both	YE_C	YE_Ctr
130	18.22	0.21	173.0298	171.0132				YE_S_1	147486	both	YE_S	YE_Syn
130	18.22	0.21	173.0298	171.0132				YE_S_2	156248	both	YE_S	YE_Syn
130	18.22	0.21	173.0298	171.0132				YE_S_3	184345	both	YE_S	YE_Syn
130	18.22	0.21	173.0298	171.0132				YE_S_4	96066	both	YE_S	YE_Syn
130	18.22	0.21	173.0298	171.0132				SE_C_1	16912	both	SE_C	SE_Ctr
130	18.22	0.21	173.0298	171.0132				SE_C_2	33668	both	SE_C	SE_Ctr
130	18.22	0.21	173.0298	171.0132				SE_C_3	14140	both	SE_C	SE_Ctr
130	18.22	0.21	173.0298	171.0132				SE_C_4	19090	both	SE_C	SE_Ctr
130	18.22	0.21	173.0298	171.0132				SE_S_1	47818	both	SE_S	SE_Syn
130	18.22	0.21	173.0298	171.0132				SE_S_2	27661	both	SE_S	SE_Syn
130	18.22	0.21	173.0298	171.0132				SE_S_3	28311	both	SE_S	SE_Syn
130	18.22	0.21	173.0298	171.0132				SE_S_4	28815	both	SE_S	SE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_C_1	151	both	Min_C	Min_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_C_2	0	both	Min_C	Min_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_C_3	0	both	Min_C	Min_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_C_4	0	both	Min_C	Min_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_S_1	2630	both	Min_S	Min_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_S_2	3144	both	Min_S	Min_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_S_3	3255	both	Min_S	Min_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	Min_S_4	4579	both	Min_S	Min_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_C_1	50321	both	MEBM_C	MEBM_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_C_2	87357	both	MEBM_C	MEBM_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_C_3	67341	both	MEBM_C	MEBM_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_C_4	96615	both	MEBM_C	MEBM_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_S_1	100610	both	MEBM_S	MEBM_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_S_2	111862	both	MEBM_S	MEBM_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_S_3	60072	both	MEBM_S	MEBM_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	MEBM_S_4	105105	both	MEBM_S	MEBM_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_C_1	345093	both	YE_C	YE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_C_2	610950	both	YE_C	YE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_C_3	639768	both	YE_C	YE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_C_4	354829	both	YE_C	YE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_S_1	431769	both	YE_S	YE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_S_2	427117	both	YE_S	YE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_S_3	614176	both	YE_S	YE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	YE_S_4	812177	both	YE_S	YE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_C_1	2344	both	SE_C	SE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_C_2	2547	both	SE_C	SE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_C_3	1610	both	SE_C	SE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_C_4	2677	both	SE_C	SE_Ctr
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_S_1	7950	both	SE_S	SE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_S_2	8754	both	SE_S	SE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_S_3	23101	both	SE_S	SE_Syn
131	18.22	0.07	116.0711	114.0551	115.0631	C5H9NO2	Proline	SE_S_4	6861	both	SE_S	SE_Syn
132	18.36	0.09		173.0914				Min_C_1		neg	Min_C	Min_Ctr
132	18.36	0.09		173.0914				Min_C_2		neg	Min_C	Min_Ctr
132	18.36	0.09		173.0914				Min_C_3		neg	Min_C	Min_Ctr
132	18.36	0.09		173.0914				Min_C_4		neg	Min_C	Min_Ctr
132	18.36	0.09		173.0914				Min_S_1		neg	Min_S	Min_Syn
132	18.36	0.09		173.0914				Min_S_2		neg	Min_S	Min_Syn
132	18.36	0.09		173.0914				Min_S_3		neg	Min_S	Min_Syn
132	18.36	0.09		173.0914				Min_S_4		neg	Min_S	Min_Syn
132	18.36	0.09		173.0914				MEBM_C_1		neg	MEBM_C	MEBM_Ctr
132	18.36	0.09		173.0914				MEBM_C_2		neg	MEBM_C	MEBM_Ctr
132	18.36	0.09		173.0914				MEBM_C_3		neg	MEBM_C	MEBM_Ctr
132	18.36	0.09		173.0914				MEBM_C_4		neg	MEBM_C	MEBM_Ctr
132	18.36	0.09		173.0914				MEBM_S_1		neg	MEBM_S	MEBM_Syn
132	18.36	0.09		173.0914				MEBM_S_2		neg	MEBM_S	MEBM_Syn
132	18.36	0.09		173.0914				MEBM_S_3		neg	MEBM_S	MEBM_Syn
132	18.36	0.09		173.0914				MEBM_S_4		neg	MEBM_S	MEBM_Syn
132	18.36	0.09		173.0914				YE_C_1	20457	neg	YE_C	YE_Ctr
132	18.36	0.09		173.0914				YE_C_2	20871	neg	YE_C	YE_Ctr
132	18.36	0.09		173.0914				YE_C_3	25542	neg	YE_C	YE_Ctr
132	18.36	0.09		173.0914				YE_C_4	20416	neg	YE_C	YE_Ctr
132	18.36	0.09		173.0914				YE_S_1	22110	neg	YE_S	YE_Syn
132	18.36	0.09		173.0914				YE_S_2	15018	neg	YE_S	YE_Syn
132	18.36	0.09		173.0914				YE_S_3	18531	neg	YE_S	YE_Syn
132	18.36	0.09		173.0914				YE_S_4	30150	neg	YE_S	YE_Syn
132	18.36	0.09		173.0914				SE_C_1		neg	SE_C	SE_Ctr
132	18.36	0.09		173.0914				SE_C_2		neg	SE_C	SE_Ctr
132	18.36	0.09		173.0914				SE_C_3		neg	SE_C	SE_Ctr
132	18.36	0.09		173.0914				SE_C_4		neg	SE_C	SE_Ctr
132	18.36	0.09		173.0914				SE_S_1		neg	SE_S	SE_Syn
132	18.36	0.09		173.0914				SE_S_2		neg	SE_S	SE_Syn
132	18.36	0.09		173.0914				SE_S_3		neg	SE_S	SE_Syn
132	18.36	0.09		173.0914				SE_S_4		neg	SE_S	SE_Syn
133	18.19	0.22		197.0214				Min_C_1		neg	Min_C	Min_Ctr
133	18.19	0.22		197.0214				Min_C_2		neg	Min_C	Min_Ctr
133	18.19	0.22		197.0214				Min_C_3		neg	Min_C	Min_Ctr
133	18.19	0.22		197.0214				Min_C_4		neg	Min_C	Min_Ctr
133	18.19	0.22		197.0214				Min_S_1		neg	Min_S	Min_Syn
133	18.19	0.22		197.0214				Min_S_2		neg	Min_S	Min_Syn
133	18.19	0.22		197.0214				Min_S_3		neg	Min_S	Min_Syn
133	18.19	0.22		197.0214				Min_S_4		neg	Min_S	Min_Syn
133	18.19	0.22		197.0214				MEBM_C_1		neg	MEBM_C	MEBM_Ctr
133	18.19	0.22		197.0214				MEBM_C_2		neg	MEBM_C	MEBM_Ctr
133	18.19	0.22		197.0214				MEBM_C_3		neg	MEBM_C	MEBM_Ctr
133	18.19	0.22		197.0214				MEBM_C_4		neg	MEBM_C	MEBM_Ctr
133	18.19	0.22		197.0214				MEBM_S_1		neg	MEBM_S	MEBM_Syn
133	18.19	0.22		197.0214				MEBM_S_2		neg	MEBM_S	MEBM_Syn
133	18.19	0.22		197.0214				MEBM_S_3		neg	MEBM_S	MEBM_Syn
133	18.19	0.22		197.0214				MEBM_S_4		neg	MEBM_S	MEBM_Syn
133	18.19	0.22		197.0214				YE_C_1		neg	YE_C	YE_Ctr
133	18.19	0.22		197.0214				YE_C_2		neg	YE_C	YE_Ctr
133	18.19	0.22		197.0214				YE_C_3		neg	YE_C	YE_Ctr
133	18.19	0.22		197.0214				YE_C_4		neg	YE_C	YE_Ctr
133	18.19	0.22		197.0214				YE_S_1		neg	YE_S	YE_Syn
133	18.19	0.22		197.0214				YE_S_2		neg	YE_S	YE_Syn
133	18.19	0.22		197.0214				YE_S_3		neg	YE_S	YE_Syn
133	18.19	0.22		197.0214				YE_S_4		neg	YE_S	YE_Syn
133	18.19	0.22		197.0214				SE_C_1	0	neg	SE_C	SE_Ctr
133	18.19	0.22		197.0214				SE_C_2	169	neg	SE_C	SE_Ctr
133	18.19	0.22		197.0214				SE_C_3	407	neg	SE_C	SE_Ctr
133	18.19	0.22		197.0214				SE_C_4	202	neg	SE_C	SE_Ctr
133	18.19	0.22		197.0214				SE_S_1	77096	neg	SE_S	SE_Syn
133	18.19	0.22		197.0214				SE_S_2	68463	neg	SE_S	SE_Syn
133	18.19	0.22		197.0214				SE_S_3	50982	neg	SE_S	SE_Syn
133	18.19	0.22		197.0214				SE_S_4	47968	neg	SE_S	SE_Syn
134	18.7	0.06	257.0993	173.0922				Min_C_1		both	Min_C	Min_Ctr
134	18.7	0.06	257.0993	173.0922				Min_C_2		both	Min_C	Min_Ctr
134	18.7	0.06	257.0993	173.0922				Min_C_3		both	Min_C	Min_Ctr
134	18.7	0.06	257.0993	173.0922				Min_C_4		both	Min_C	Min_Ctr
134	18.7	0.06	257.0993	173.0922				Min_S_1		both	Min_S	Min_Syn
134	18.7	0.06	257.0993	173.0922				Min_S_2		both	Min_S	Min_Syn
134	18.7	0.06	257.0993	173.0922				Min_S_3		both	Min_S	Min_Syn
134	18.7	0.06	257.0993	173.0922				Min_S_4		both	Min_S	Min_Syn
134	18.7	0.06	257.0993	173.0922				MEBM_C_1		both	MEBM_C	MEBM_Ctr
134	18.7	0.06	257.0993	173.0922				MEBM_C_2		both	MEBM_C	MEBM_Ctr
134	18.7	0.06	257.0993	173.0922				MEBM_C_3		both	MEBM_C	MEBM_Ctr
134	18.7	0.06	257.0993	173.0922				MEBM_C_4		both	MEBM_C	MEBM_Ctr
134	18.7	0.06	257.0993	173.0922				MEBM_S_1		both	MEBM_S	MEBM_Syn
134	18.7	0.06	257.0993	173.0922				MEBM_S_2		both	MEBM_S	MEBM_Syn
134	18.7	0.06	257.0993	173.0922				MEBM_S_3		both	MEBM_S	MEBM_Syn
134	18.7	0.06	257.0993	173.0922				MEBM_S_4		both	MEBM_S	MEBM_Syn
134	18.7	0.06	257.0993	173.0922				YE_C_1	40269	both	YE_C	YE_Ctr
134	18.7	0.06	257.0993	173.0922				YE_C_2	39163	both	YE_C	YE_Ctr
134	18.7	0.06	257.0993	173.0922				YE_C_3	43053	both	YE_C	YE_Ctr
134	18.7	0.06	257.0993	173.0922				YE_C_4	47006	both	YE_C	YE_Ctr
134	18.7	0.06	257.0993	173.0922				YE_S_1	36204	both	YE_S	YE_Syn
134	18.7	0.06	257.0993	173.0922				YE_S_2	32664	both	YE_S	YE_Syn
134	18.7	0.06	257.0993	173.0922				YE_S_3	29952	both	YE_S	YE_Syn
134	18.7	0.06	257.0993	173.0922				YE_S_4	42696	both	YE_S	YE_Syn
134	18.7	0.06	257.0993	173.0922				SE_C_1		both	SE_C	SE_Ctr
134	18.7	0.06	257.0993	173.0922				SE_C_2		both	SE_C	SE_Ctr
134	18.7	0.06	257.0993	173.0922				SE_C_3		both	SE_C	SE_Ctr
134	18.7	0.06	257.0993	173.0922				SE_C_4		both	SE_C	SE_Ctr
134	18.7	0.06	257.0993	173.0922				SE_S_1		both	SE_S	SE_Syn
134	18.7	0.06	257.0993	173.0922				SE_S_2		both	SE_S	SE_Syn
134	18.7	0.06	257.0993	173.0922				SE_S_3		both	SE_S	SE_Syn
134	18.7	0.06	257.0993	173.0922				SE_S_4		both	SE_S	SE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_C_1		both	Min_C	Min_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_C_2		both	Min_C	Min_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_C_3		both	Min_C	Min_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_C_4		both	Min_C	Min_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_S_1		both	Min_S	Min_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_S_2		both	Min_S	Min_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_S_3		both	Min_S	Min_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	Min_S_4		both	Min_S	Min_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_C_1		both	MEBM_C	MEBM_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_C_2		both	MEBM_C	MEBM_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_C_3		both	MEBM_C	MEBM_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_C_4		both	MEBM_C	MEBM_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_S_1		both	MEBM_S	MEBM_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_S_2		both	MEBM_S	MEBM_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_S_3		both	MEBM_S	MEBM_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	MEBM_S_4		both	MEBM_S	MEBM_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_C_1		both	YE_C	YE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_C_2		both	YE_C	YE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_C_3		both	YE_C	YE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_C_4		both	YE_C	YE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_S_1		both	YE_S	YE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_S_2		both	YE_S	YE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_S_3		both	YE_S	YE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	YE_S_4		both	YE_S	YE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_C_1	247926	both	SE_C	SE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_C_2	102964	both	SE_C	SE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_C_3	172137	both	SE_C	SE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_C_4	167729	both	SE_C	SE_Ctr
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_S_1	66777	both	SE_S	SE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_S_2	74330	both	SE_S	SE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_S_3	3314	both	SE_S	SE_Syn
135	18.74	0.15	295.1302	293.1154	294.1228	C14H18N2O5	Gamma-Glu-Phe	SE_S_4	6622	both	SE_S	SE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_C_1	3327	both	Min_C	Min_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_C_2	2980	both	Min_C	Min_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_C_3	1468	both	Min_C	Min_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_C_4	9805	both	Min_C	Min_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_S_1	14330	both	Min_S	Min_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_S_2	3543	both	Min_S	Min_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_S_3	5370	both	Min_S	Min_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	Min_S_4	5641	both	Min_S	Min_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_C_1	2383	both	MEBM_C	MEBM_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_C_2	3835	both	MEBM_C	MEBM_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_C_3	3442	both	MEBM_C	MEBM_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_C_4	2424	both	MEBM_C	MEBM_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_S_1	2646	both	MEBM_S	MEBM_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_S_2	5274	both	MEBM_S	MEBM_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_S_3	3556	both	MEBM_S	MEBM_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	MEBM_S_4	3301	both	MEBM_S	MEBM_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_C_1	20203	both	YE_C	YE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_C_2	13939	both	YE_C	YE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_C_3	17959	both	YE_C	YE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_C_4	13424	both	YE_C	YE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_S_1	12220	both	YE_S	YE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_S_2	15658	both	YE_S	YE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_S_3	26522	both	YE_S	YE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	YE_S_4	24364	both	YE_S	YE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_C_1	1635971	both	SE_C	SE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_C_2	1165913	both	SE_C	SE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_C_3	1523750	both	SE_C	SE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_C_4	1476433	both	SE_C	SE_Ctr
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_S_1	990268	both	SE_S	SE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_S_2	1257235	both	SE_S	SE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_S_3	813671	both	SE_S	SE_Syn
136	18.9	0.05	425.1156	341.1104	342.1177	C12H22O11	(2Hexoses – H2O)	SE_S_4	621756	both	SE_S	SE_Syn
137	19.63	0.13	403.0875					Min_C_1		pos	Min_C	Min_Ctr
137	19.63	0.13	403.0875					Min_C_2		pos	Min_C	Min_Ctr
137	19.63	0.13	403.0875					Min_C_3		pos	Min_C	Min_Ctr
137	19.63	0.13	403.0875					Min_C_4		pos	Min_C	Min_Ctr
